2025-12-09 16:40:42 - trend_detector - INFO - ETHUSDm: ✅ TREND SIGNAL = LONG (SMA20=3105.68550 > SMA50=3105.59800, diff=0.0028%, RSI=40.6)
2025-12-09 16:40:42 - trend_detector - INFO - BTCZARm: ✅ TREND SIGNAL = LONG (SMA20=1536635.70000 > SMA50=1536506.08000, diff=0.0084%, RSI=49.2)
2025-12-09 16:40:42 - trend_detector - INFO - HK50m: ✅ TREND SIGNAL = LONG (SMA20=25342.42500 > SMA50=25341.82000, diff=0.0024%, RSI=57.5)
2025-12-09 16:40:42 - trend_detector - INFO - CADCHFm: ✅ TREND SIGNAL = LONG (SMA20=0.58278 > SMA50=0.58272, diff=0.0112%, RSI=47.3)
2025-12-09 16:40:42 - trend_detector - INFO - XCUUSDm: ✅ TREND SIGNAL = LONG (SMA20=11520.62000 > SMA50=11520.36300, diff=0.0022%, RSI=48.8)
2025-12-09 16:40:42 - trend_detector - INFO - AUDCHFm: ✅ TREND SIGNAL = LONG (SMA20=0.53538 > SMA50=0.53535, diff=0.0050%, RSI=51.7)
2025-12-09 16:40:42 - trend_detector - INFO - BTCCNHm: ✅ TREND SIGNAL = LONG (SMA20=637407.15000 > SMA50=637328.52400, diff=0.0123%, RSI=41.9)
2025-12-09 16:40:42 - trend_detector - INFO - BTCXAGm: ✅ TREND SIGNAL = LONG (SMA20=1540.18620 > SMA50=1540.15638, diff=0.0019%, RSI=55.6)
2025-12-09 16:40:42 - trend_detector - INFO - NZDCADm: ✅ TREND SIGNAL = LONG (SMA20=0.80117 > SMA50=0.80110, diff=0.0089%, RSI=60.6)
2025-12-09 16:40:42 - trend_detector - INFO - USDCHFm: ✅ TREND SIGNAL = LONG (SMA20=0.80660 > SMA50=0.80659, diff=0.0022%, RSI=49.2)
2025-12-09 16:40:42 - trend_detector - INFO - EURGBPm: ✅ TREND SIGNAL = SHORT (SMA20=0.87312 < SMA50=0.87316, diff=-0.0046%, RSI=62.7)
2025-12-09 16:40:42 - trend_detector - INFO - USOILm: ✅ TREND SIGNAL = LONG (SMA20=58.86215 > SMA50=58.83560, diff=0.0451%, RSI=46.7)
2025-12-09 16:40:42 - trend_detector - INFO - AUDJPYm: ✅ TREND SIGNAL = LONG (SMA20=103.61020 > SMA50=103.60742, diff=0.0027%, RSI=45.9)
2025-12-09 16:40:42 - trend_detector - INFO - AUDNZDm: ✅ TREND SIGNAL = SHORT (SMA20=1.14646 < SMA50=1.14664, diff=-0.0160%, RSI=45.6)
2025-12-09 16:40:42 - trend_detector - INFO - GBPJPYm: ✅ TREND SIGNAL = LONG (SMA20=208.13970 > SMA50=208.11526, diff=0.0117%, RSI=36.6)
2025-12-09 16:40:42 - trend_detector - INFO - AUDCADm: ✅ TREND SIGNAL = SHORT (SMA20=0.91860 < SMA50=0.91866, diff=-0.0060%, RSI=58.5)
2025-12-09 16:40:42 - trend_detector - INFO - CHFJPYm: ✅ TREND SIGNAL = SHORT (SMA20=193.51655 < SMA50=193.52070, diff=-0.0021%, RSI=46.2)
2025-12-09 16:40:42 - trend_detector - INFO - EURJPYm: ✅ TREND SIGNAL = LONG (SMA20=181.74055 > SMA50=181.72708, diff=0.0074%, RSI=48.7)
2025-12-09 16:40:42 - trend_detector - INFO - GBPCHFm: ✅ TREND SIGNAL = LONG (SMA20=1.07541 > SMA50=1.07527, diff=0.0131%, RSI=41.0)
